point_id,lat,lon,z_m,status,banda_max,rx_max_dbm,rx_B2,rx_B4,rx_B7,rx_B25,rx_B26,rx_B28,rx_B41,rx_B66
P004446,-31.5093202,-60.7213343,7.5,OUT,B26,-51.41,-59.92,-60.65,-62.56,-59.93,-51.41,-51.92,-62.35,-60.74
P004447,-31.5093202,-60.7213027,7.5,OUT,B26,-51.44,-59.95,-60.68,-62.58,-59.96,-51.44,-51.95,-62.38,-60.77
P004448,-31.5093202,-60.7212711,7.5,OUT,B26,-51.46,-59.97,-60.7,-62.61,-59.98,-51.46,-51.97,-62.4,-60.79
P004449,-31.5093202,-60.7212395,7.5,OUT,B26,-51.49,-59.99,-60.73,-62.63,-60.0,-51.49,-52.0,-62.42,-60.82
P004450,-31.5093202,-60.7212079,7.5,OUT,B26,-51.52,-60.02,-60.75,-62.65,-60.03,-51.52,-52.02,-62.45,-60.84
P004451,-31.5093202,-60.7211763,7.5,OUT,B26,-51.54,-60.04,-60.78,-62.68,-60.05,-51.54,-52.04,-62.47,-60.87
P004452,-31.5093202,-60.7211447,7.5,OUT,B26,-51.57,-60.07,-60.8,-62.7,-60.08,-51.57,-52.07,-62.5,-60.89
P004453,-31.5093202,-60.7211131,7.5,OUT,B26,-51.59,-60.09,-60.82,-62.73,-60.1,-51.59,-52.09,-62.52,-60.91
P004454,-31.5093202,-60.7210815,7.5,OUT,B26,-51.62,-60.11,-60.85,-62.75,-60.13,-51.62,-52.12,-62.55,-60.94
P004455,-31.5093202,-60.7210498,7.5,OUT,B26,-51.64,-60.14,-60.87,-62.77,-60.15,-51.64,-52.14,-62.57,-60.96
P004456,-31.5092933,-60.7241793,7.5,OUT,B26,-49.48,-58.19,-58.92,-60.82,-58.2,-49.48,-50.19,-60.62,-59.01
P004457,-31.5092933,-60.7241476,7.5,OUT,B26,-49.49,-58.2,-58.93,-60.83,-58.21,-49.49,-50.2,-60.63,-59.02
P004458,-31.5092933,-60.724116,7.5,OUT,B26,-49.51,-58.21,-58.94,-60.84,-58.22,-49.51,-50.21,-60.64,-59.03
P004459,-31.5092933,-60.7240844,7.5,OUT,B26,-49.53,-58.22,-58.95,-60.85,-58.23,-49.53,-50.22,-60.65,-59.04
P004460,-31.5092933,-60.7240528,7.5,OUT,B26,-49.54,-58.23,-58.96,-60.87,-58.24,-49.54,-50.23,-60.66,-59.05
P004461,-31.5092933,-60.7240212,7.5,OUT,B26,-49.56,-58.24,-58.97,-60.88,-58.25,-49.56,-50.24,-60.67,-59.07
P004462,-31.5092933,-60.7239896,7.5,OUT,B26,-49.57,-58.25,-58.99,-60.89,-58.27,-49.57,-50.26,-60.69,-59.08
P004463,-31.5092933,-60.723958,7.5,OUT,B26,-49.59,-58.27,-59.0,-60.9,-58.28,-49.59,-50.27,-60.7,-59.09
P004464,-31.5092933,-60.7239264,7.5,OUT,B26,-49.61,-58.28,-59.01,-60.92,-58.29,-49.61,-50.28,-60.71,-59.1
P004465,-31.5092933,-60.7238948,7.5,OUT,B26,-49.62,-58.29,-59.03,-60.93,-58.3,-49.62,-50.29,-60.72,-59.12
P004466,-31.5092933,-60.7238632,7.5,OUT,B26,-49.64,-58.31,-59.04,-60.94,-58.32,-49.64,-50.31,-60.74,-59.13
P004467,-31.5092933,-60.7238315,7.5,OUT,B26,-49.66,-58.32,-59.05,-60.96,-58.33,-49.66,-50.32,-60.75,-59.14
P004468,-31.5092933,-60.7237999,7.5,OUT,B26,-49.68,-58.33,-59.07,-60.97,-58.34,-49.68,-50.34,-60.76,-59.16
P004469,-31.5092933,-60.7237683,7.5,OUT,B26,-49.69,-58.35,-59.08,-60.98,-58.36,-49.69,-50.35,-60.78,-59.17
P004470,-31.5092933,-60.7237367,7.5,OUT,B26,-49.71,-58.36,-59.09,-61.0,-58.37,-49.71,-50.36,-60.79,-59.19
P004471,-31.5092933,-60.7237051,7.5,OUT,B26,-49.73,-58.38,-59.11,-61.01,-58.39,-49.73,-50.38,-60.81,-59.2
P004472,-31.5092933,-60.7236735,7.5,OUT,B26,-49.75,-58.39,-59.12,-61.03,-58.4,-49.75,-50.39,-60.82,-59.21
P004473,-31.5092933,-60.7236419,7.5,OUT,B26,-49.77,-58.41,-59.14,-61.04,-58.42,-49.77,-50.41,-60.84,-59.23
P004474,-31.5092933,-60.7236103,7.5,OUT,B26,-49.78,-58.42,-59.15,-61.06,-58.43,-49.78,-50.42,-60.85,-59.25
P004475,-31.5092933,-60.7235787,7.5,OUT,B26,-49.8,-58.44,-59.17,-61.07,-58.45,-49.8,-50.44,-60.87,-59.26
P004476,-31.5092933,-60.7235471,7.5,OUT,B26,-49.82,-58.45,-59.19,-61.09,-58.46,-49.82,-50.46,-60.88,-59.28
P004477,-31.5092933,-60.7235154,7.5,OUT,B26,-49.84,-58.47,-59.2,-61.11,-58.48,-49.84,-50.47,-60.9,-59.29
P004481,-31.5092933,-60.723389,7.5,OUT,B26,-49.92,-58.54,-59.27,-61.17,-58.55,-49.92,-50.54,-60.97,-59.36
P004482,-31.5092933,-60.7233574,7.5,OUT,B26,-49.94,-58.55,-59.29,-61.19,-58.56,-49.94,-50.56,-60.98,-59.38
P004483,-31.5092933,-60.7233258,7.5,OUT,B26,-49.96,-58.57,-59.3,-61.21,-58.58,-49.96,-50.57,-61.0,-59.39
P004484,-31.5092933,-60.7232942,7.5,OUT,B26,-49.98,-58.59,-59.32,-61.22,-58.6,-49.98,-50.59,-61.02,-59.41
P004485,-31.5092933,-60.7232626,7.5,OUT,B26,-50.0,-58.61,-59.34,-61.24,-58.62,-50.0,-50.61,-61.04,-59.43
P004486,-31.5092933,-60.723231,7.5,OUT,B26,-50.02,-58.62,-59.36,-61.26,-58.64,-50.02,-50.63,-61.06,-59.45
P004487,-31.5092933,-60.7231993,7.5,OUT,B26,-50.04,-58.64,-59.38,-61.28,-58.65,-50.04,-50.65,-61.07,-59.47
P004488,-31.5092933,-60.7231677,7.5,OUT,B26,-50.06,-58.66,-59.39,-61.3,-58.67,-50.06,-50.66,-61.09,-59.49
P004489,-31.5092933,-60.7231361,7.5,OUT,B26,-50.09,-58.68,-59.41,-61.32,-58.69,-50.09,-50.68,-61.11,-59.5
P004490,-31.5092933,-60.7231045,7.5,OUT,B26,-50.11,-58.7,-59.43,-61.34,-58.71,-50.11,-50.7,-61.13,-59.52
P004491,-31.5092933,-60.7230729,7.5,OUT,B26,-50.13,-58.72,-59.45,-61.35,-58.73,-50.13,-50.72,-61.15,-59.54
P004492,-31.5092933,-60.7230413,7.5,OUT,B26,-50.15,-58.74,-59.47,-61.37,-58.75,-50.15,-50.74,-61.17,-59.56
P004493,-31.5092933,-60.7230097,7.5,OUT,B26,-50.17,-58.76,-59.49,-61.39,-58.77,-50.17,-50.76,-61.19,-59.58
P004494,-31.5092933,-60.7229781,7.5,OUT,B26,-50.19,-58.78,-59.51,-61.41,-58.79,-50.19,-50.78,-61.21,-59.6
P004495,-31.5092933,-60.7229465,7.5,OUT,B26,-50.22,-58.8,-59.53,-61.43,-58.81,-50.22,-50.8,-61.23,-59.62
P004496,-31.5092933,-60.7229149,7.5,OUT,B26,-50.24,-58.82,-59.55,-61.45,-58.83,-50.24,-50.82,-61.25,-59.64
P004497,-31.5092933,-60.7228832,7.5,OUT,B26,-50.26,-58.84,-59.57,-61.47,-58.85,-50.26,-50.84,-61.27,-59.66
P004498,-31.5092933,-60.7228516,7.5,OUT,B26,-50.28,-58.86,-59.59,-61.49,-58.87,-50.28,-50.86,-61.29,-59.68
P004499,-31.5092933,-60.72282,7.5,OUT,B26,-50.31,-58.88,-59.61,-61.51,-58.89,-50.31,-50.88,-61.31,-59.7
P004500,-31.5092933,-60.7227884,7.5,OUT,B26,-50.33,-58.9,-59.63,-61.53,-58.91,-50.33,-50.9,-61.33,-59.72
P004501,-31.5092933,-60.7227568,7.5,OUT,B26,-50.35,-58.92,-59.65,-61.55,-58.93,-50.35,-50.92,-61.35,-59.74
P004502,-31.5092933,-60.7227252,7.5,OUT,B26,-50.37,-58.94,-59.67,-61.58,-58.95,-50.37,-50.94,-61.37,-59.76
P004503,-31.5092933,-60.7226936,7.5,OUT,B26,-50.4,-58.96,-59.69,-61.6,-58.97,-50.4,-50.96,-61.39,-59.78
P004504,-31.5092933,-60.722662,7.5,OUT,B26,-50.42,-58.98,-59.71,-61.62,-58.99,-50.42,-50.98,-61.41,-59.8
P004505,-31.5092933,-60.7226304,7.5,OUT,B26,-50.44,-59.0,-59.73,-61.64,-59.01,-50.44,-51.0,-61.43,-59.83
P004506,-31.5092933,-60.7225987,7.5,OUT,B26,-50.47,-59.02,-59.76,-61.66,-59.03,-50.47,-51.03,-61.45,-59.85
P004507,-31.5092933,-60.7225671,7.5,OUT,B26,-50.49,-59.05,-59.78,-61.68,-59.06,-50.49,-51.05,-61.48,-59.87
P004508,-31.5092933,-60.7225355,7.5,OUT,B26,-50.51,-59.07,-59.8,-61.7,-59.08,-50.51,-51.07,-61.5,-59.89
P004509,-31.5092933,-60.7225039,7.5,OUT,B26,-50.54,-59.09,-59.82,-61.72,-59.1,-50.54,-51.09,-61.52,-59.91
P004510,-31.5092933,-60.7224723,7.5,OUT,B26,-50.56,-59.11,-59.84,-61.75,-59.12,-50.56,-51.11,-61.54,-59.93
P004511,-31.5092933,-60.7224407,7.5,OUT,B26,-50.59,-59.13,-59.87,-61.77,-59.14,-50.59,-51.13,-61.56,-59.96
P004512,-31.5092933,-60.7224091,7.5,OUT,B26,-50.61,-59.15,-59.89,-61.79,-59.17,-50.61,-51.16,-61.59,-59.98
P004513,-31.5092933,-60.7223775,7.5,OUT,B26,-50.63,-59.18,-59.91,-61.81,-59.19,-50.63,-51.18,-61.61,-60.0
P004514,-31.5092933,-60.7223459,7.5,OUT,B26,-50.66,-59.2,-59.93,-61.84,-59.21,-50.66,-51.2,-61.63,-60.02
P004515,-31.5092933,-60.7223143,7.5,OUT,B26,-50.68,-59.22,-59.95,-61.86,-59.23,-50.68,-51.22,-61.65,-60.05
P004516,-31.5092933,-60.7222826,7.5,OUT,B26,-50.7,-59.24,-59.98,-61.88,-59.26,-50.7,-51.25,-61.68,-60.07
P004517,-31.5092933,-60.722251,7.5,OUT,B26,-50.73,-59.27,-60.0,-61.9,-59.28,-50.73,-51.27,-61.7,-60.09
P004518,-31.5092933,-60.7222194,7.5,OUT,B26,-50.75,-59.29,-60.02,-61.93,-59.3,-50.75,-51.29,-61.72,-60.11
P004519,-31.5092933,-60.7221878,7.5,OUT,B26,-50.77,-59.31,-60.04,-61.95,-59.32,-50.77,-51.31,-61.74,-60.14
P004520,-31.5092933,-60.7221562,7.5,OUT,B26,-50.8,-59.34,-60.07,-61.97,-59.35,-50.8,-51.34,-61.77,-60.16
P004521,-31.5092933,-60.7221246,7.5,OUT,B26,-50.82,-59.36,-60.09,-61.99,-59.37,-50.82,-51.36,-61.79,-60.18
P004522,-31.5092933,-60.722093,7.5,OUT,B26,-50.85,-59.38,-60.11,-62.02,-59.39,-50.85,-51.38,-61.81,-60.2
P004523,-31.5092933,-60.7220614,7.5,OUT,B26,-50.87,-59.4,-60.14,-62.04,-59.42,-50.87,-51.41,-61.84,-60.23
P004524,-31.5092933,-60.7220298,7.5,OUT,B26,-50.89,-59.43,-60.16,-62.06,-59.44,-50.89,-51.43,-61.86,-60.25
P004525,-31.5092933,-60.7219982,7.5,OUT,B26,-50.92,-59.45,-60.18,-62.09,-59.46,-50.92,-51.45,-61.88,-60.27
P004526,-31.5092933,-60.7219665,7.5,OUT,B26,-50.94,-59.47,-60.21,-62.11,-59.48,-50.94,-51.48,-61.9,-60.3
P004527,-31.5092933,-60.7219349,7.5,OUT,B26,-50.97,-59.5,-60.23,-62.13,-59.51,-50.97,-51.5,-61.93,-60.32
P004528,-31.5092933,-60.7219033,7.5,OUT,B26,-50.99,-59.52,-60.25,-62.16,-59.53,-50.99,-51.52,-61.95,-60.34
P004529,-31.5092933,-60.7218717,7.5,OUT,B26,-51.02,-59.54,-60.28,-62.18,-59.56,-51.02,-51.55,-61.98,-60.37
P004530,-31.5092933,-60.7218401,7.5,OUT,B26,-51.04,-59.57,-60.3,-62.2,-59.58,-51.04,-51.57,-62.0,-60.39
P004531,-31.5092933,-60.7218085,7.5,OUT,B26,-51.07,-59.59,-60.32,-62.23,-59.6,-51.07,-51.59,-62.02,-60.42
P004532,-31.5092933,-60.7217769,7.5,OUT,B26,-51.09,-59.61,-60.35,-62.25,-59.63,-51.09,-51.62,-62.05,-60.44
P004533,-31.5092933,-60.7217453,7.5,OUT,B26,-51.12,-59.64,-60.37,-62.27,-59.65,-51.12,-51.64,-62.07,-60.46
P004534,-31.5092933,-60.7217137,7.5,OUT,B26,-51.14,-59.66,-60.39,-62.3,-59.67,-51.14,-51.66,-62.09,-60.49
P004535,-31.5092933,-60.7216821,7.5,OUT,B26,-51.17,-59.69,-60.42,-62.32,-59.7,-51.17,-51.69,-62.12,-60.51
P004536,-31.5092933,-60.7216504,7.5,OUT,B26,-51.19,-59.71,-60.44,-62.35,-59.72,-51.19,-51.71,-62.14,-60.53
P004537,-31.5092933,-60.7216188,7.5,OUT,B26,-51.22,-59.73,-60.47,-62.37,-59.74,-51.22,-51.74,-62.16,-60.56
P004538,-31.5092933,-60.7215872,7.5,OUT,B26,-51.24,-59.76,-60.49,-62.39,-59.77,-51.24,-51.76,-62.19,-60.58
P004539,-31.5092933,-60.7215556,7.5,OUT,B26,-51.27,-59.78,-60.51,-62.42,-59.79,-51.27,-51.78,-62.21,-60.61
P004540,-31.5092933,-60.721524,7.5,OUT,B26,-51.29,-59.81,-60.54,-62.44,-59.82,-51.29,-51.81,-62.24,-60.63
P004541,-31.5092933,-60.7214924,7.5,OUT,B26,-51.32,-59.83,-60.56,-62.47,-59.84,-51.32,-51.83,-62.26,-60.65
P004542,-31.5092933,-60.7214608,7.5,OUT,B26,-51.34,-59.85,-60.59,-62.49,-59.86,-51.34,-51.86,-62.28,-60.68
P004543,-31.5092933,-60.7214292,7.5,OUT,B26,-51.37,-59.88,-60.61,-62.51,-59.89,-51.37,-51.88,-62.31,-60.7
P004544,-31.5092933,-60.7213976,7.5,OUT,B26,-51.39,-59.9,-60.63,-62.54,-59.91,-51.39,-51.9,-62.33,-60.73
P004545,-31.5092933,-60.721366,7.5,OUT,B26,-51.42,-59.93,-60.66,-62.56,-59.94,-51.42,-51.93,-62.36,-60.75
P004546,-31.5092933,-60.7213343,7.5,OUT,B26,-51.44,-59.95,-60.68,-62.59,-59.96,-51.44,-51.95,-62.38,-60.77
P004547,-31.5092933,-60.7213027,7.5,OUT,B26,-51.47,-59.97,-60.71,-62.61,-59.99,-51.47,-51.98,-62.4,-60.8
P004548,-31.5092933,-60.7212711,7.5,OUT,B26,-51.49,-60.0,-60.73,-62.63,-60.01,-51.49,-52.0,-62.43,-60.82
P004549,-31.5092933,-60.7212395,7.5,OUT,B26,-51.52,-60.02,-60.75,-62.66,-60.03,-51.52,-52.02,-62.45,-60.85
P004550,-31.5092933,-60.7212079,7.5,OUT,B26,-51.54,-60.05,-60.78,-62.68,-60.06,-51.54,-52.05,-62.48,-60.87
P004551,-31.5092933,-60.7211763,7.5,OUT,B26,-51.57,-60.07,-60.8,-62.71,-60.08,-51.57,-52.07,-62.5,-60.89
P004552,-31.5092663,-60.7241793,7.5,OUT,B26,-49.52,-58.23,-58.97,-60.87,-58.24,-49.52,-50.24,-60.66,-59.06
P004553,-31.5092663,-60.7241476,7.5,OUT,B26,-49.54,-58.24,-58.98,-60.88,-58.26,-49.54,-50.25,-60.68,-59.07
P004554,-31.5092663,-60.724116,7.5,OUT,B26,-49.55,-58.26,-58.99,-60.89,-58.27,-49.55,-50.26,-60.69,-59.08
P004555,-31.5092663,-60.7240844,7.5,OUT,B26,-49.57,-58.27,-59.0,-60.9,-58.28,-49.57,-50.27,-60.7,-59.09
P004556,-31.5092663,-60.7240528,7.5,OUT,B26,-49.59,-58.28,-59.01,-60.91,-58.29,-49.59,-50.28,-60.71,-59.1
P004557,-31.5092663,-60.7240212,7.5,OUT,B26,-49.6,-58.29,-59.02,-60.93,-58.3,-49.6,-50.29,-60.72,-59.11
P004558,-31.5092663,-60.7239896,7.5,OUT,B26,-49.62,-58.3,-59.03,-60.94,-58.31,-49.62,-50.3,-60.73,-59.13
P004559,-31.5092663,-60.723958,7.5,OUT,B26,-49.63,-58.31,-59.05,-60.95,-58.32,-49.63,-50.32,-60.74,-59.14
P004560,-31.5092663,-60.7239264,7.5,OUT,B26,-49.65,-58.33,-59.06,-60.96,-58.34,-49.65,-50.33,-60.76,-59.15
P004561,-31.5092663,-60.7238948,7.5,OUT,B26,-49.67,-58.34,-59.07,-60.98,-58.35,-49.67,-50.34,-60.77,-59.16
P004562,-31.5092663,-60.7238632,7.5,OUT,B26,-49.68,-58.35,-59.08,-60.99,-58.36,-49.68,-50.35,-60.78,-59.18
P004563,-31.5092663,-60.7238315,7.5,OUT,B26,-49.7,-58.37,-59.1,-61.0,-58.38,-49.7,-50.37,-60.8,-59.19
P004564,-31.5092663,-60.7237999,7.5,OUT,B26,-49.72,-58.38,-59.11,-61.02,-58.39,-49.72,-50.38,-60.81,-59.2
P004565,-31.5092663,-60.7237683,7.5,OUT,B26,-49.74,-58.39,-59.13,-61.03,-58.4,-49.74,-50.4,-60.82,-59.22
P004566,-31.5092663,-60.7237367,7.5,OUT,B26,-49.75,-58.41,-59.14,-61.04,-58.42,-49.75,-50.41,-60.84,-59.23
P004567,-31.5092663,-60.7237051,7.5,OUT,B26,-49.77,-58.42,-59.15,-61.06,-58.43,-49.77,-50.42,-60.85,-59.25
P004568,-31.5092663,-60.7236735,7.5,OUT,B26,-49.79,-58.44,-59.17,-61.07,-58.45,-49.79,-50.44,-60.87,-59.26
P004569,-31.5092663,-60.7236419,7.5,OUT,B26,-49.81,-58.45,-59.18,-61.09,-58.46,-49.81,-50.45,-60.88,-59.28
P004570,-31.5092663,-60.7236103,7.5,OUT,B26,-49.83,-58.47,-59.2,-61.1,-58.48,-49.83,-50.47,-60.9,-59.29
P004571,-31.5092663,-60.7235787,7.5,OUT,B26,-49.85,-58.48,-59.21,-61.12,-58.49,-49.85,-50.48,-60.91,-59.31
P004572,-31.5092663,-60.7235471,7.5,OUT,B26,-49.86,-58.5,-59.23,-61.13,-58.51,-49.86,-50.5,-60.93,-59.32
P004573,-31.5092663,-60.7235154,7.5,OUT,B26,-49.88,-58.51,-59.25,-61.15,-58.52,-49.88,-50.52,-60.94,-59.34
P004578,-31.5092663,-60.7233574,7.5,OUT,B26,-49.98,-58.6,-59.33,-61.23,-58.61,-49.98,-50.6,-61.03,-59.42
P004579,-31.5092663,-60.7233258,7.5,OUT,B26,-50.0,-58.61,-59.35,-61.25,-58.63,-50.0,-50.62,-61.04,-59.44
P004580,-31.5092663,-60.7232942,7.5,OUT,B26,-50.02,-58.63,-59.36,-61.27,-58.64,-50.02,-50.63,-61.06,-59.46
P004581,-31.5092663,-60.7232626,7.5,OUT,B26,-50.04,-58.65,-59.38,-61.29,-58.66,-50.04,-50.65,-61.08,-59.47
P004582,-31.5092663,-60.723231,7.5,OUT,B26,-50.06,-58.67,-59.4,-61.3,-58.68,-50.06,-50.67,-61.1,-59.49
P004583,-31.5092663,-60.7231993,7.5,OUT,B26,-50.08,-58.69,-59.42,-61.32,-58.7,-50.08,-50.69,-61.12,-59.51
P004584,-31.5092663,-60.7231677,7.5,OUT,B26,-50.1,-58.7,-59.44,-61.34,-58.71,-50.1,-50.71,-61.13,-59.53
P004585,-31.5092663,-60.7231361,7.5,OUT,B26,-50.12,-58.72,-59.45,-61.36,-58.73,-50.12,-50.72,-61.15,-59.55
P004586,-31.5092663,-60.7231045,7.5,OUT,B26,-50.15,-58.74,-59.47,-61.38,-58.75,-50.15,-50.74,-61.17,-59.56
P004587,-31.5092663,-60.7230729,7.5,OUT,B26,-50.17,-58.76,-59.49,-61.4,-58.77,-50.17,-50.76,-61.19,-59.58
P004588,-31.5092663,-60.7230413,7.5,OUT,B26,-50.19,-58.78,-59.51,-61.41,-58.79,-50.19,-50.78,-61.21,-59.6
P004589,-31.5092663,-60.7230097,7.5,OUT,B26,-50.21,-58.8,-59.53,-61.43,-58.81,-50.21,-50.8,-61.23,-59.62
P004590,-31.5092663,-60.7229781,7.5,OUT,B26,-50.23,-58.82,-59.55,-61.45,-58.83,-50.23,-50.82,-61.25,-59.64
P004591,-31.5092663,-60.7229465,7.5,OUT,B26,-50.25,-58.84,-59.57,-61.47,-58.85,-50.25,-50.84,-61.27,-59.66
P004592,-31.5092663,-60.7229149,7.5,OUT,B26,-50.28,-58.86,-59.59,-61.49,-58.87,-50.28,-50.86,-61.29,-59.68
P004593,-31.5092663,-60.7228832,7.5,OUT,B26,-50.3,-58.88,-59.61,-61.51,-58.89,-50.3,-50.88,-61.31,-59.7
P004594,-31.5092663,-60.7228516,7.5,OUT,B26,-50.32,-58.9,-59.63,-61.53,-58.91,-50.32,-50.9,-61.33,-59.72
P004595,-31.5092663,-60.72282,7.5,OUT,B26,-50.34,-58.92,-59.65,-61.55,-58.93,-50.34,-50.92,-61.35,-59.74
P004596,-31.5092663,-60.7227884,7.5,OUT,B26,-50.37,-58.94,-59.67,-61.57,-58.95,-50.37,-50.94,-61.37,-59.76
P004597,-31.5092663,-60.7227568,7.5,OUT,B26,-50.39,-58.96,-59.69,-61.59,-58.97,-50.39,-50.96,-61.39,-59.78
P004598,-31.5092663,-60.7227252,7.5,OUT,B26,-50.41,-58.98,-59.71,-61.61,-58.99,-50.41,-50.98,-61.41,-59.8
P004599,-31.5092663,-60.7226936,7.5,OUT,B26,-50.43,-59.0,-59.73,-61.63,-59.01,-50.43,-51.0,-61.43,-59.82
P004600,-31.5092663,-60.722662,7.5,OUT,B26,-50.46,-59.02,-59.75,-61.66,-59.03,-50.46,-51.02,-61.45,-59.84
P004601,-31.5092663,-60.7226304,7.5,OUT,B26,-50.48,-59.04,-59.77,-61.68,-59.05,-50.48,-51.04,-61.47,-59.86
P004602,-31.5092663,-60.7225987,7.5,OUT,B26,-50.5,-59.06,-59.79,-61.7,-59.07,-50.5,-51.06,-61.49,-59.89
P004603,-31.5092663,-60.7225671,7.5,OUT,B26,-50.53,-59.08,-59.82,-61.72,-59.09,-50.53,-51.09,-61.51,-59.91
P004604,-31.5092663,-60.7225355,7.5,OUT,B26,-50.55,-59.1,-59.84,-61.74,-59.12,-50.55,-51.11,-61.54,-59.93
P004605,-31.5092663,-60.7225039,7.5,OUT,B26,-50.57,-59.13,-59.86,-61.76,-59.14,-50.57,-51.13,-61.56,-59.95
P004606,-31.5092663,-60.7224723,7.5,OUT,B26,-50.6,-59.15,-59.88,-61.78,-59.16,-50.6,-51.15,-61.58,-59.97
P004607,-31.5092663,-60.7224407,7.5,OUT,B26,-50.62,-59.17,-59.9,-61.81,-59.18,-50.62,-51.17,-61.6,-59.99
P004608,-31.5092663,-60.7224091,7.5,OUT,B26,-50.64,-59.19,-59.92,-61.83,-59.2,-50.64,-51.19,-61.62,-60.02
P004609,-31.5092663,-60.7223775,7.5,OUT,B26,-50.67,-59.21,-59.95,-61.85,-59.22,-50.67,-51.22,-61.64,-60.04
P004610,-31.5092663,-60.7223459,7.5,OUT,B26,-50.69,-59.24,-59.97,-61.87,-59.25,-50.69,-51.24,-61.67,-60.06
P004611,-31.5092663,-60.7223143,7.5,OUT,B26,-50.72,-59.26,-59.99,-61.89,-59.27,-50.72,-51.26,-61.69,-60.08
P004612,-31.5092663,-60.7222826,7.5,OUT,B26,-50.74,-59.28,-60.01,-61.92,-59.29,-50.74,-51.28,-61.71,-60.1
P004613,-31.5092663,-60.722251,7.5,OUT,B26,-50.76,-59.3,-60.03,-61.94,-59.31,-50.76,-51.3,-61.73,-60.13
P004614,-31.5092663,-60.7222194,7.5,OUT,B26,-50.79,-59.32,-60.06,-61.96,-59.34,-50.79,-51.33,-61.76,-60.15
P004615,-31.5092663,-60.7221878,7.5,OUT,B26,-50.81,-59.35,-60.08,-61.98,-59.36,-50.81,-51.35,-61.78,-60.17
P004616,-31.5092663,-60.7221562,7.5,OUT,B26,-50.83,-59.37,-60.1,-62.01,-59.38,-50.83,-51.37,-61.8,-60.19
P004617,-31.5092663,-60.7221246,7.5,OUT,B26,-50.86,-59.39,-60.13,-62.03,-59.4,-50.86,-51.39,-61.82,-60.22
P004618,-31.5092663,-60.722093,7.5,OUT,B26,-50.88,-59.42,-60.15,-62.05,-59.43,-50.88,-51.42,-61.85,-60.24
P004619,-31.5092663,-60.7220614,7.5,OUT,B26,-50.91,-59.44,-60.17,-62.07,-59.45,-50.91,-51.44,-61.87,-60.26
P004620,-31.5092663,-60.7220298,7.5,OUT,B26,-50.93,-59.46,-60.19,-62.1,-59.47,-50.93,-51.46,-61.89,-60.28
P004621,-31.5092663,-60.7219982,7.5,OUT,B26,-50.95,-59.48,-60.22,-62.12,-59.5,-50.95,-51.49,-61.92,-60.31
P004622,-31.5092663,-60.7219665,7.5,OUT,B26,-50.98,-59.51,-60.24,-62.14,-59.52,-50.98,-51.51,-61.94,-60.33
P004623,-31.5092663,-60.7219349,7.5,OUT,B26,-51.0,-59.53,-60.26,-62.17,-59.54,-51.0,-51.53,-61.96,-60.35
P004624,-31.5092663,-60.7219033,7.5,OUT,B26,-51.03,-59.55,-60.29,-62.19,-59.56,-51.03,-51.56,-61.98,-60.38
P004625,-31.5092663,-60.7218717,7.5,OUT,B26,-51.05,-59.58,-60.31,-62.21,-59.59,-51.05,-51.58,-62.01,-60.4
P004626,-31.5092663,-60.7218401,7.5,OUT,B26,-51.08,-59.6,-60.33,-62.24,-59.61,-51.08,-51.6,-62.03,-60.42
P004627,-31.5092663,-60.7218085,7.5,OUT,B26,-51.1,-59.62,-60.36,-62.26,-59.63,-51.1,-51.63,-62.05,-60.45
P004628,-31.5092663,-60.7217769,7.5,OUT,B26,-51.13,-59.65,-60.38,-62.28,-59.66,-51.13,-51.65,-62.08,-60.47
P004629,-31.5092663,-60.7217453,7.5,OUT,B26,-51.15,-59.67,-60.4,-62.31,-59.68,-51.15,-51.67,-62.1,-60.49
P004630,-31.5092663,-60.7217137,7.5,OUT,B26,-51.17,-59.69,-60.43,-62.33,-59.7,-51.17,-51.7,-62.12,-60.52
P004631,-31.5092663,-60.7216821,7.5,OUT,B26,-51.2,-59.72,-60.45,-62.35,-59.73,-51.2,-51.72,-62.15,-60.54
P004632,-31.5092663,-60.7216504,7.5,OUT,B26,-51.22,-59.74,-60.47,-62.38,-59.75,-51.22,-51.74,-62.17,-60.56
P004633,-31.5092663,-60.7216188,7.5,OUT,B26,-51.25,-59.76,-60.5,-62.4,-59.78,-51.25,-51.77,-62.2,-60.59
P004634,-31.5092663,-60.7215872,7.5,OUT,B26,-51.27,-59.79,-60.52,-62.42,-59.8,-51.27,-51.79,-62.22,-60.61
P004635,-31.5092663,-60.7215556,7.5,OUT,B26,-51.3,-59.81,-60.54,-62.45,-59.82,-51.3,-51.81,-62.24,-60.64
P004636,-31.5092663,-60.721524,7.5,OUT,B26,-51.32,-59.84,-60.57,-62.47,-59.85,-51.32,-51.84,-62.27,-60.66
P004637,-31.5092663,-60.7214924,7.5,OUT,B26,-51.35,-59.86,-60.59,-62.5,-59.87,-51.35,-51.86,-62.29,-60.68
P004638,-31.5092663,-60.7214608,7.5,OUT,B26,-51.37,-59.88,-60.62,-62.52,-59.89,-51.37,-51.89,-62.31,-60.71
P004639,-31.5092663,-60.7214292,7.5,OUT,B26,-51.4,-59.91,-60.64,-62.54,-59.92,-51.4,-51.91,-62.34,-60.73
P004640,-31.5092663,-60.7213976,7.5,OUT,B26,-51.42,-59.93,-60.66,-62.57,-59.94,-51.42,-51.93,-62.36,-60.75
